,ngay,giadieuchinh,giadongcua,giathaydoi,KL,GT,giamocua,giacaonhat,giathapnhat,symbol
12,28/05/2021,12.39 ,12.90 ,0.10 (0.78 %),"302,500 ","3,909,000,000 ",12.90 ,13.05 ,12.80 ,ELC
13,27/05/2021,12.29 ,12.80 ,-0.50 (-3.76 %),"590,900 ","7,777,000,000 ",13.30 ,13.45 ,12.80 ,ELC
14,26/05/2021,12.77 ,13.30 ,0.25 (1.92 %),"684,700 ","9,089,000,000 ",13.05 ,13.50 ,13.05 ,ELC
15,25/05/2021,12.53 ,13.05 ,0.00 (0.00 %),"254,100 ","3,310,000,000 ",13.05 ,13.45 ,12.80 ,ELC
16,24/05/2021,12.53 ,13.05 ,0.85 (6.97 %),"673,700 ","8,576,000,000 ",12.20 ,13.05 ,12.20 ,ELC
17,21/05/2021,11.72 ,12.20 ,0.20 (1.67 %),"611,900 ","7,439,000,000 ",12.00 ,12.40 ,12.00 ,ELC
18,20/05/2021,11.52 ,12.00 ,-0.05 (-0.41 %),"347,200 ","4,164,000,000 ",12.05 ,12.05 ,11.90 ,ELC
19,19/05/2021,11.57 ,12.05 ,-0.15 (-1.23 %),"253,400 ","3,045,000,000 ",12.20 ,12.20 ,11.90 ,ELC
0,18/05/2021,11.72 ,12.20 ,-0.10 (-0.81 %),"420,600 ","5,085,000,000 ",12.30 ,12.30 ,11.95 ,ELC
1,17/05/2021,11.81 ,12.30 ,0.05 (0.41 %),"257,400 ","3,121,000,000 ",12.25 ,12.40 ,12.00 ,ELC
2,14/05/2021,11.76 ,12.25 ,-0.20 (-1.61 %),"396,300 ","4,855,000,000 ",12.35 ,12.45 ,12.00 ,ELC
3,13/05/2021,11.96 ,12.45 ,0.35 (2.89 %),"384,800 ","4,692,000,000 ",11.90 ,12.65 ,11.90 ,ELC
4,12/05/2021,11.62 ,12.10 ,0.25 (2.11 %),"427,500 ","5,160,000,000 ",11.85 ,12.20 ,11.85 ,ELC
5,11/05/2021,11.38 ,11.85 ,0.15 (1.28 %),"568,000 ","6,747,000,000 ",11.65 ,12.20 ,11.60 ,ELC
6,10/05/2021,11.24 ,11.70 ,-0.20 (-1.68 %),"369,500 ","4,300,000,000 ",11.70 ,11.80 ,11.10 ,ELC
7,07/05/2021,11.43 ,11.90 ,-0.15 (-1.24 %),"297,400 ","3,535,000,000 ",12.05 ,12.05 ,11.75 ,ELC
8,06/05/2021,11.57 ,12.05 ,0.25 (2.12 %),"549,400 ","6,635,000,000 ",11.85 ,12.40 ,11.80 ,ELC
9,05/05/2021,11.33 ,11.80 ,0.25 (2.16 %),"406,000 ","4,744,000,000 ",11.55 ,11.90 ,11.45 ,ELC
10,04/05/2021,11.09 ,11.55 ,-0.50 (-4.15 %),"325,400 ","3,786,000,000 ",11.80 ,11.80 ,11.55 ,ELC
11,29/04/2021,11.57 ,12.05 ,0.25 (2.12 %),"429,800 ","5,214,000,000 ",11.90 ,12.40 ,11.90 ,ELC
12,28/04/2021,11.33 ,11.80 ,0.00 (0.00 %),"186,400 ","2,189,000,000 ",11.80 ,11.90 ,11.50 ,ELC
13,27/04/2021,11.33 ,11.80 ,-0.05 (-0.42 %),"144,500 ","1,704,000,000 ",11.80 ,11.90 ,11.70 ,ELC
14,26/04/2021,11.38 ,11.85 ,0.05 (0.42 %),"511,500 ","6,108,000,000 ",11.90 ,12.30 ,11.60 ,ELC
15,23/04/2021,11.33 ,11.80 ,0.55 (4.89 %),"436,500 ","4,995,000,000 ",11.25 ,11.80 ,11.05 ,ELC
16,22/04/2021,10.80 ,11.25 ,-0.80 (-6.64 %),"569,000 ","6,576,000,000 ",11.60 ,12.00 ,11.25 ,ELC
17,20/04/2021,11.57 ,12.05 ,-0.35 (-2.82 %),"554,700 ","6,738,000,000 ",12.10 ,12.40 ,11.95 ,ELC
18,19/04/2021,11.91 ,12.40 ,-0.20 (-1.59 %),"417,200 ","5,208,000,000 ",12.60 ,12.90 ,12.20 ,ELC
19,16/04/2021,12.10 ,12.60 ,-0.60 (-4.55 %),"632,200 ","8,010,000,000 ",13.20 ,13.20 ,12.40 ,ELC
0,15/04/2021,12.68 ,13.20 ,-0.10 (-0.75 %),"1,168,900 ","15,110,000,000 ",13.30 ,13.30 ,12.70 ,ELC
1,14/04/2021,12.77 ,13.30 ,-0.10 (-0.75 %),"501,000 ","6,603,000,000 ",13.30 ,13.40 ,12.85 ,ELC
2,13/04/2021,12.87 ,13.40 ,-0.45 (-3.25 %),"589,800 ","8,049,000,000 ",13.90 ,14.00 ,13.30 ,ELC
3,12/04/2021,13.30 ,13.85 ,-0.50 (-3.48 %),"567,800 ","7,923,000,000 ",14.30 ,14.35 ,13.75 ,ELC
4,09/04/2021,13.78 ,14.35 ,0.40 (2.87 %),"554,100 ","7,610,000,000 ",13.60 ,14.40 ,13.60 ,ELC
5,08/04/2021,13.40 ,13.95 ,-0.20 (-1.41 %),"505,700 ","7,046,000,000 ",14.15 ,14.15 ,13.70 ,ELC
6,07/04/2021,13.59 ,14.15 ,-0.35 (-2.41 %),"320,100 ","4,579,000,000 ",14.50 ,14.50 ,14.00 ,ELC
7,06/04/2021,13.92 ,14.50 ,-0.15 (-1.02 %),"525,900 ","7,738,000,000 ",14.70 ,14.85 ,14.50 ,ELC
8,05/04/2021,14.07 ,14.65 ,0.95 (6.93 %),"1,497,900 ","20,925,000,000 ",13.70 ,14.65 ,13.30 ,ELC
9,02/04/2021,13.16 ,13.70 ,0.00 (0.00 %),"760,900 ","10,581,000,000 ",13.90 ,14.00 ,13.70 ,ELC
10,01/04/2021,13.16 ,13.70 ,0.20 (1.48 %),"362,700 ","4,962,000,000 ",13.45 ,13.90 ,13.45 ,ELC
11,31/03/2021,12.96 ,13.50 ,-0.05 (-0.37 %),"745,000 ","9,965,000,000 ",13.50 ,13.60 ,13.05 ,ELC
12,30/03/2021,13.01 ,13.55 ,-0.05 (-0.37 %),"463,300 ","6,340,000,000 ",13.60 ,13.95 ,13.50 ,ELC
13,29/03/2021,13.06 ,13.60 ,0.35 (2.64 %),"566,800 ","7,708,000,000 ",13.95 ,13.95 ,13.35 ,ELC
14,26/03/2021,12.72 ,13.25 ,-0.45 (-3.28 %),"828,300 ","10,943,000,000 ",13.25 ,13.90 ,12.75 ,ELC
15,25/03/2021,13.16 ,13.70 ,-0.05 (-0.36 %),"867,100 ","11,780,000,000 ",13.65 ,13.95 ,13.20 ,ELC
16,24/03/2021,13.20 ,13.75 ,-0.55 (-3.85 %),"869,100 ","12,044,000,000 ",14.00 ,14.00 ,13.50 ,ELC
17,23/03/2021,13.73 ,14.30 ,-0.35 (-2.39 %),"1,478,500 ","21,082,000,000 ",14.50 ,14.60 ,13.85 ,ELC
18,22/03/2021,14.07 ,14.65 ,0.05 (0.34 %),"1,026,300 ","15,122,000,000 ",14.60 ,15.00 ,14.40 ,ELC
19,19/03/2021,14.02 ,14.60 ,0.50 (3.55 %),"1,009,400 ","14,719,000,000 ",14.05 ,14.80 ,13.80 ,ELC
0,15/04/2021,12.68 ,13.20 ,-0.10 (-0.75 %),"1,168,900 ","15,110,000,000 ",13.30 ,13.30 ,12.70 ,ELC
1,14/04/2021,12.77 ,13.30 ,-0.10 (-0.75 %),"501,000 ","6,603,000,000 ",13.30 ,13.40 ,12.85 ,ELC
2,13/04/2021,12.87 ,13.40 ,-0.45 (-3.25 %),"589,800 ","8,049,000,000 ",13.90 ,14.00 ,13.30 ,ELC
3,12/04/2021,13.30 ,13.85 ,-0.50 (-3.48 %),"567,800 ","7,923,000,000 ",14.30 ,14.35 ,13.75 ,ELC
4,09/04/2021,13.78 ,14.35 ,0.40 (2.87 %),"554,100 ","7,610,000,000 ",13.60 ,14.40 ,13.60 ,ELC
5,08/04/2021,13.40 ,13.95 ,-0.20 (-1.41 %),"505,700 ","7,046,000,000 ",14.15 ,14.15 ,13.70 ,ELC
6,07/04/2021,13.59 ,14.15 ,-0.35 (-2.41 %),"320,100 ","4,579,000,000 ",14.50 ,14.50 ,14.00 ,ELC
7,06/04/2021,13.92 ,14.50 ,-0.15 (-1.02 %),"525,900 ","7,738,000,000 ",14.70 ,14.85 ,14.50 ,ELC
8,05/04/2021,14.07 ,14.65 ,0.95 (6.93 %),"1,497,900 ","20,925,000,000 ",13.70 ,14.65 ,13.30 ,ELC
9,02/04/2021,13.16 ,13.70 ,0.00 (0.00 %),"760,900 ","10,581,000,000 ",13.90 ,14.00 ,13.70 ,ELC
10,01/04/2021,13.16 ,13.70 ,0.20 (1.48 %),"362,700 ","4,962,000,000 ",13.45 ,13.90 ,13.45 ,ELC
11,31/03/2021,12.96 ,13.50 ,-0.05 (-0.37 %),"745,000 ","9,965,000,000 ",13.50 ,13.60 ,13.05 ,ELC
12,30/03/2021,13.01 ,13.55 ,-0.05 (-0.37 %),"463,300 ","6,340,000,000 ",13.60 ,13.95 ,13.50 ,ELC
13,29/03/2021,13.06 ,13.60 ,0.35 (2.64 %),"566,800 ","7,708,000,000 ",13.95 ,13.95 ,13.35 ,ELC
14,26/03/2021,12.72 ,13.25 ,-0.45 (-3.28 %),"828,300 ","10,943,000,000 ",13.25 ,13.90 ,12.75 ,ELC
15,25/03/2021,13.16 ,13.70 ,-0.05 (-0.36 %),"867,100 ","11,780,000,000 ",13.65 ,13.95 ,13.20 ,ELC
16,24/03/2021,13.20 ,13.75 ,-0.55 (-3.85 %),"869,100 ","12,044,000,000 ",14.00 ,14.00 ,13.50 ,ELC
17,23/03/2021,13.73 ,14.30 ,-0.35 (-2.39 %),"1,478,500 ","21,082,000,000 ",14.50 ,14.60 ,13.85 ,ELC
18,22/03/2021,14.07 ,14.65 ,0.05 (0.34 %),"1,026,300 ","15,122,000,000 ",14.60 ,15.00 ,14.40 ,ELC
19,19/03/2021,14.02 ,14.60 ,0.50 (3.55 %),"1,009,400 ","14,719,000,000 ",14.05 ,14.80 ,13.80 ,ELC
0,04/03/2022,18.40 ,18.40 ,-0.10 (-0.54 %),"4,733,200 ","87,570,000,000 ",18.60 ,18.75 ,18.30 ,AAA
1,03/03/2022,18.50 ,18.50 ,0.80 (4.52 %),"11,340,700 ","206,476,000,000 ",17.80 ,18.50 ,17.65 ,AAA
2,02/03/2022,17.65 ,17.65 ,-0.35 (-1.94 %),"4,857,200 ","86,190,000,000 ",18.05 ,18.05 ,17.50 ,AAA
3,01/03/2022,18.00 ,18.00 ,0.30 (1.69 %),"5,617,200 ","100,448,000,000 ",17.60 ,18.30 ,17.55 ,AAA
4,28/02/2022,17.65 ,17.65 ,-0.15 (-0.84 %),"3,552,800 ","62,706,000,000 ",17.90 ,17.90 ,17.55 ,AAA
5,25/02/2022,17.80 ,17.80 ,0.20 (1.14 %),"3,916,600 ","70,007,000,000 ",17.85 ,18.10 ,17.70 ,AAA
6,24/02/2022,17.55 ,17.55 ,-0.65 (-3.57 %),"8,530,200 ","151,341,000,000 ",18.10 ,18.20 ,17.10 ,AAA
7,23/02/2022,18.15 ,18.15 ,0.05 (0.28 %),"3,252,300 ","59,201,000,000 ",18.05 ,18.35 ,18.05 ,AAA
8,22/02/2022,18.05 ,18.05 ,-0.65 (-3.48 %),"6,484,000 ","117,459,000,000 ",18.30 ,18.40 ,17.75 ,AAA
9,21/02/2022,18.65 ,18.65 ,0.55 (3.04 %),"6,603,500 ","121,722,000,000 ",18.15 ,18.85 ,18.05 ,AAA
10,18/02/2022,18.10 ,18.10 ,0.00 (0.00 %),"3,703,100 ","67,006,000,000 ",17.90 ,18.35 ,17.80 ,AAA
11,17/02/2022,18.05 ,18.05 ,0.05 (0.28 %),"4,481,600 ","81,423,000,000 ",18.00 ,18.35 ,17.95 ,AAA
12,16/02/2022,18.00 ,18.00 ,0.60 (3.45 %),"4,148,000 ","74,339,000,000 ",17.75 ,18.25 ,17.55 ,AAA
13,15/02/2022,17.40 ,17.40 ,0.00 (0.00 %),"2,987,100 ","51,978,000,000 ",17.40 ,17.60 ,17.25 ,AAA
14,14/02/2022,17.35 ,17.35 ,-0.55 (-3.07 %),"4,556,700 ","79,987,000,000 ",17.50 ,17.90 ,17.30 ,AAA
15,11/02/2022,17.90 ,17.90 ,0.10 (0.56 %),"3,413,200 ","61,133,000,000 ",17.90 ,18.10 ,17.60 ,AAA
16,10/02/2022,17.80 ,17.80 ,0.00 (0.00 %),"5,336,500 ","95,711,000,000 ",17.90 ,18.15 ,17.70 ,AAA
17,09/02/2022,17.75 ,17.75 ,0.35 (2.01 %),"3,788,100 ","66,620,000,000 ",17.50 ,17.80 ,17.30 ,AAA
18,08/02/2022,17.40 ,17.40 ,0.00 (0.00 %),"3,086,200 ","53,833,000,000 ",17.45 ,17.75 ,17.10 ,AAA
19,07/02/2022,17.35 ,17.35 ,0.85 (5.15 %),"4,002,100 ","68,482,000,000 ",17.00 ,17.40 ,16.70 ,AAA
0,28/01/2022,16.50 ,16.50 ,-0.10 (-0.60 %),"3,178,100 ","52,772,000,000 ",16.80 ,16.80 ,16.40 ,AAA
1,27/01/2022,16.60 ,16.60 ,0.00 (0.00 %),"2,972,100 ","49,394,000,000 ",16.55 ,16.90 ,16.50 ,AAA
2,26/01/2022,16.55 ,16.55 ,-0.45 (-2.65 %),"3,096,900 ","52,235,000,000 ",17.10 ,17.30 ,16.55 ,AAA
3,25/01/2022,17.00 ,17.00 ,0.40 (2.41 %),"4,383,700 ","73,116,000,000 ",16.40 ,17.05 ,16.10 ,AAA
4,24/01/2022,16.55 ,16.55 ,-1.25 (-7.02 %),"7,863,000 ","133,247,000,000 ",17.55 ,17.65 ,16.55 ,AAA
5,21/01/2022,17.75 ,17.75 ,-0.35 (-1.93 %),"4,433,200 ","79,465,000,000 ",18.00 ,18.15 ,17.75 ,AAA
6,20/01/2022,18.05 ,18.05 ,0.45 (2.56 %),"3,540,800 ","63,362,000,000 ",17.65 ,18.35 ,17.45 ,AAA
7,19/01/2022,17.40 ,17.40 ,-0.20 (-1.14 %),"2,760,500 ","48,674,000,000 ",17.80 ,18.10 ,17.20 ,AAA
8,18/01/2022,17.60 ,17.60 ,0.50 (2.92 %),"5,835,200 ","101,366,000,000 ",16.90 ,17.90 ,16.90 ,AAA
9,17/01/2022,17.10 ,17.10 ,-1.25 (-6.81 %),"10,039,900 ","178,528,000,000 ",18.45 ,18.70 ,17.10 ,AAA
10,14/01/2022,18.35 ,18.35 ,0.05 (0.27 %),"7,069,100 ","129,672,000,000 ",17.85 ,19.00 ,17.70 ,AAA
11,13/01/2022,18.25 ,18.25 ,-1.35 (-6.89 %),"7,501,100 ","144,602,000,000 ",19.60 ,20.20 ,18.25 ,AAA
12,12/01/2022,19.60 ,19.60 ,-0.40 (-2.00 %),"12,757,700 ","247,914,000,000 ",19.80 ,20.50 ,18.60 ,AAA
13,11/01/2022,20.00 ,20.00 ,-1.30 (-6.10 %),"13,383,600 ","280,161,000,000 ",21.30 ,21.75 ,20.00 ,AAA
14,10/01/2022,21.25 ,21.25 ,-1.55 (-6.80 %),"11,396,800 ","256,938,000,000 ",23.00 ,23.40 ,21.25 ,AAA
15,07/01/2022,22.80 ,22.80 ,0.40 (1.79 %),"7,009,900 ","160,170,000,000 ",22.95 ,23.15 ,22.55 ,AAA
16,06/01/2022,22.40 ,22.40 ,1.40 (6.67 %),"12,375,600 ","270,558,000,000 ",20.90 ,22.40 ,20.80 ,AAA
17,05/01/2022,20.95 ,20.95 ,0.25 (1.21 %),"7,187,400 ","151,952,000,000 ",20.80 ,21.80 ,20.65 ,AAA
18,04/01/2022,20.70 ,20.70 ,0.50 (2.48 %),"7,354,500 ","152,709,000,000 ",20.10 ,21.40 ,20.10 ,AAA
19,31/12/2021,20.20 ,20.20 ,-0.80 (-3.81 %),"10,379,500 ","213,541,000,000 ",21.00 ,21.25 ,20.00 ,AAA
0,30/12/2021,21.00 ,21.00 ,-0.60 (-2.78 %),"5,194,100 ","111,020,000,000 ",21.70 ,21.85 ,21.00 ,AAA
1,29/12/2021,21.55 ,21.55 ,0.25 (1.17 %),"7,501,300 ","160,271,000,000 ",21.30 ,21.80 ,21.05 ,AAA
2,28/12/2021,21.30 ,21.30 ,-0.60 (-2.74 %),"10,859,700 ","235,610,000,000 ",22.00 ,22.25 ,21.10 ,AAA
3,27/12/2021,21.90 ,21.90 ,0.50 (2.34 %),"8,671,300 ","189,269,000,000 ",21.35 ,22.25 ,21.05 ,AAA
4,24/12/2021,21.35 ,21.35 ,-0.05 (-0.23 %),"10,541,100 ","226,106,000,000 ",21.50 ,22.20 ,20.95 ,AAA
5,23/12/2021,21.40 ,21.40 ,1.40 (7.00 %),"18,312,800 ","376,944,000,000 ",20.00 ,21.40 ,19.50 ,AAA
6,22/12/2021,20.00 ,20.00 ,0.60 (3.09 %),"11,386,100 ","230,395,000,000 ",20.00 ,20.60 ,19.70 ,AAA
7,21/12/2021,19.35 ,19.35 ,1.25 (6.91 %),"15,444,900 ","290,885,000,000 ",18.00 ,19.35 ,17.60 ,AAA
8,20/12/2021,18.10 ,18.10 ,-0.50 (-2.69 %),"7,088,500 ","129,148,000,000 ",18.50 ,18.70 ,17.90 ,AAA
9,17/12/2021,18.60 ,18.60 ,-0.10 (-0.53 %),"6,935,400 ","130,349,000,000 ",18.75 ,19.20 ,18.50 ,AAA
10,16/12/2021,18.70 ,18.70 ,0.20 (1.08 %),"9,366,900 ","174,621,000,000 ",18.40 ,19.20 ,18.10 ,AAA
11,15/12/2021,18.50 ,18.50 ,0.15 (0.82 %),"12,036,100 ","226,820,000,000 ",18.40 ,19.30 ,18.40 ,AAA
12,14/12/2021,18.35 ,18.35 ,0.70 (3.97 %),"10,845,800 ","194,151,000,000 ",17.75 ,18.50 ,17.40 ,AAA
13,13/12/2021,17.65 ,17.65 ,0.65 (3.82 %),"8,393,300 ","147,675,000,000 ",17.30 ,17.80 ,17.10 ,AAA
14,10/12/2021,17.00 ,17.00 ,0.20 (1.19 %),"3,543,500 ","60,083,000,000 ",16.80 ,17.15 ,16.75 ,AAA
15,09/12/2021,16.80 ,16.80 ,0.20 (1.20 %),"2,235,200 ","37,513,000,000 ",16.55 ,17.00 ,16.55 ,AAA
16,08/12/2021,16.60 ,16.60 ,0.05 (0.30 %),"3,454,600 ","57,863,000,000 ",16.75 ,17.00 ,16.55 ,AAA
17,07/12/2021,16.55 ,16.55 ,0.30 (1.85 %),"3,526,300 ","58,233,000,000 ",16.40 ,16.70 ,16.30 ,AAA
18,06/12/2021,16.25 ,16.25 ,-0.65 (-3.85 %),"7,035,200 ","116,247,000,000 ",16.90 ,17.05 ,15.95 ,AAA
19,03/12/2021,16.90 ,16.90 ,-0.65 (-3.70 %),"5,144,600 ","88,530,000,000 ",17.55 ,17.65 ,16.90 ,AAA
0,02/12/2021,17.55 ,17.55 ,0.15 (0.86 %),"6,386,300 ","113,095,000,000 ",17.40 ,17.95 ,17.40 ,AAA
1,01/12/2021,17.40 ,17.40 ,0.55 (3.26 %),"5,479,000 ","94,584,000,000 ",16.85 ,17.50 ,16.85 ,AAA
2,30/11/2021,16.85 ,16.85 ,0.05 (0.30 %),"6,030,000 ","102,879,000,000 ",17.10 ,17.45 ,16.75 ,AAA
3,29/11/2021,16.80 ,16.80 ,-0.10 (-0.59 %),"5,164,400 ","85,909,000,000 ",16.40 ,16.95 ,16.40 ,AAA
4,26/11/2021,16.90 ,16.90 ,-0.20 (-1.17 %),"5,054,800 ","85,919,000,000 ",17.20 ,17.25 ,16.80 ,AAA
5,25/11/2021,17.10 ,17.10 ,0.10 (0.59 %),"4,322,600 ","73,902,000,000 ",17.00 ,17.45 ,16.90 ,AAA
6,24/11/2021,17.00 ,17.00 ,-0.10 (-0.58 %),"6,844,400 ","116,761,000,000 ",17.30 ,17.35 ,16.85 ,AAA
7,23/11/2021,17.10 ,17.10 ,0.50 (3.01 %),"4,224,800 ","71,225,000,000 ",16.60 ,17.20 ,16.50 ,AAA
8,22/11/2021,16.60 ,16.60 ,-0.90 (-5.14 %),"8,562,500 ","146,028,000,000 ",17.55 ,17.75 ,16.60 ,AAA
9,19/11/2021,17.50 ,17.50 ,-1.10 (-5.91 %),"12,341,000 ","223,111,000,000 ",18.55 ,18.90 ,17.30 ,AAA
10,18/11/2021,18.60 ,18.60 ,0.70 (3.91 %),"9,068,100 ","166,880,000,000 ",18.00 ,18.80 ,17.90 ,AAA
11,17/11/2021,17.90 ,17.90 ,0.10 (0.56 %),"6,020,300 ","108,281,000,000 ",17.85 ,18.20 ,17.75 ,AAA
12,16/11/2021,17.80 ,17.80 ,-0.60 (-3.26 %),"9,594,700 ","172,866,000,000 ",18.20 ,18.45 ,17.70 ,AAA
13,15/11/2021,18.40 ,18.40 ,0.10 (0.55 %),"10,735,500 ","200,226,000,000 ",18.30 ,19.10 ,18.00 ,AAA
14,12/11/2021,18.30 ,18.30 ,0.30 (1.67 %),"8,413,900 ","154,464,000,000 ",18.00 ,18.70 ,17.90 ,AAA
15,11/11/2021,18.00 ,18.00 ,-0.15 (-0.83 %),"9,821,700 ","177,374,000,000 ",18.20 ,18.35 ,17.70 ,AAA
16,10/11/2021,18.15 ,18.15 ,1.05 (6.14 %),"16,572,600 ","294,002,000,000 ",17.20 ,18.25 ,17.00 ,AAA
17,09/11/2021,17.10 ,17.10 ,-0.15 (-0.87 %),"8,201,100 ","141,891,000,000 ",17.30 ,17.50 ,17.05 ,AAA
18,08/11/2021,17.25 ,17.25 ,0.25 (1.47 %),"6,970,500 ","119,971,000,000 ",17.30 ,17.50 ,17.00 ,AAA
19,05/11/2021,17.00 ,17.00 ,0.40 (2.41 %),"6,214,100 ","105,221,000,000 ",16.70 ,17.25 ,16.65 ,AAA
0,04/11/2021,16.60 ,16.60 ,-0.10 (-0.60 %),"5,645,900 ","94,214,000,000 ",16.70 ,16.90 ,16.50 ,AAA
1,03/11/2021,16.70 ,16.70 ,-0.80 (-4.57 %),"13,100,200 ","224,120,000,000 ",17.70 ,17.70 ,16.65 ,AAA
2,02/11/2021,17.50 ,17.50 ,-0.05 (-0.28 %),"7,492,300 ","131,999,000,000 ",17.40 ,17.90 ,17.40 ,AAA
3,01/11/2021,17.55 ,17.55 ,0.35 (2.03 %),"13,662,600 ","236,267,000,000 ",17.20 ,17.85 ,16.95 ,AAA
4,29/10/2021,17.20 ,17.20 ,0.30 (1.78 %),"8,258,600 ","141,930,000,000 ",16.95 ,17.45 ,16.90 ,AAA
5,28/10/2021,16.90 ,16.90 ,-0.20 (-1.17 %),"7,035,200 ","119,913,000,000 ",17.25 ,17.25 ,16.90 ,AAA
6,27/10/2021,17.10 ,17.10 ,0.90 (5.56 %),"18,813,200 ","316,544,000,000 ",16.45 ,17.20 ,16.25 ,AAA
7,26/10/2021,16.20 ,16.20 ,0.05 (0.31 %),"3,588,500 ","57,672,000,000 ",16.20 ,16.20 ,15.95 ,AAA
8,25/10/2021,16.15 ,16.15 ,0.00 (0.00 %),"5,513,200 ","89,687,000,000 ",16.20 ,16.45 ,16.10 ,AAA
9,22/10/2021,16.15 ,16.15 ,0.25 (1.57 %),"4,055,900 ","65,170,000,000 ",15.95 ,16.30 ,15.90 ,AAA
10,21/10/2021,15.90 ,15.90 ,-0.10 (-0.62 %),"4,488,900 ","71,547,000,000 ",16.00 ,16.05 ,15.80 ,AAA
11,20/10/2021,16.00 ,16.00 ,-0.10 (-0.62 %),"5,431,100 ","87,073,000,000 ",16.10 ,16.25 ,15.75 ,AAA
12,19/10/2021,16.10 ,16.10 ,-0.05 (-0.31 %),"4,283,200 ","69,096,000,000 ",16.15 ,16.30 ,16.05 ,AAA
13,18/10/2021,16.15 ,16.15 ,-0.20 (-1.22 %),"4,792,000 ","77,925,000,000 ",16.35 ,16.45 ,16.10 ,AAA
14,15/10/2021,16.35 ,16.35 ,-0.20 (-1.21 %),"5,276,900 ","87,101,000,000 ",16.60 ,16.70 ,16.30 ,AAA
15,14/10/2021,16.55 ,16.55 ,0.30 (1.85 %),"10,532,000 ","174,776,000,000 ",16.30 ,16.80 ,16.25 ,AAA
16,13/10/2021,16.25 ,16.25 ,0.00 (0.00 %),"3,570,900 ","58,067,000,000 ",16.25 ,16.45 ,16.15 ,AAA
17,12/10/2021,16.25 ,16.25 ,0.05 (0.31 %),"5,740,900 ","92,908,000,000 ",16.10 ,16.30 ,16.05 ,AAA
18,11/10/2021,16.20 ,16.20 ,0.00 (0.00 %),"3,755,700 ","60,844,000,000 ",16.20 ,16.35 ,16.10 ,AAA
19,08/10/2021,16.20 ,16.20 ,-0.35 (-2.11 %),"2,910,700 ","47,587,000,000 ",16.50 ,16.50 ,16.20 ,AAA
0,07/10/2021,16.55 ,16.55 ,0.45 (2.80 %),"9,589,600 ","156,576,000,000 ",16.05 ,16.60 ,15.95 ,AAA
1,06/10/2021,16.10 ,16.10 ,0.10 (0.63 %),"3,996,500 ","64,325,000,000 ",16.25 ,16.25 ,16.00 ,AAA
2,05/10/2021,16.00 ,16.00 ,0.30 (1.91 %),"4,878,200 ","78,185,000,000 ",15.80 ,16.25 ,15.75 ,AAA
3,04/10/2021,15.70 ,15.70 ,0.15 (0.96 %),"2,980,400 ","46,576,000,000 ",15.55 ,15.75 ,15.50 ,AAA
4,01/10/2021,15.55 ,15.55 ,-0.15 (-0.96 %),"4,389,500 ","68,838,000,000 ",15.70 ,15.90 ,15.50 ,AAA
5,30/09/2021,15.70 ,15.70 ,0.00 (0.00 %),"2,616,300 ","41,211,000,000 ",15.70 ,15.90 ,15.65 ,AAA
6,29/09/2021,15.70 ,15.70 ,-0.05 (-0.32 %),"3,324,600 ","51,858,000,000 ",15.70 ,15.75 ,15.45 ,AAA
7,28/09/2021,15.75 ,15.75 ,0.20 (1.29 %),"6,738,400 ","104,933,000,000 ",15.60 ,15.75 ,15.30 ,AAA
8,27/09/2021,15.55 ,15.55 ,-0.75 (-4.60 %),"8,969,600 ","142,620,000,000 ",16.25 ,16.35 ,15.55 ,AAA
9,24/09/2021,16.30 ,16.30 ,-0.30 (-1.81 %),"3,364,500 ","55,206,000,000 ",16.60 ,16.60 ,16.25 ,AAA
10,23/09/2021,16.60 ,16.60 ,0.10 (0.61 %),"9,738,200 ","164,291,000,000 ",16.70 ,17.20 ,16.50 ,AAA
11,22/09/2021,16.50 ,16.50 ,0.45 (2.80 %),"6,425,400 ","104,959,000,000 ",16.10 ,16.60 ,16.00 ,AAA
12,21/09/2021,16.05 ,16.05 ,-0.15 (-0.93 %),"5,319,000 ","85,021,000,000 ",16.00 ,16.20 ,15.80 ,AAA
13,20/09/2021,16.20 ,16.20 ,-0.35 (-2.11 %),"4,587,200 ","75,375,000,000 ",16.60 ,16.65 ,16.15 ,AAA
14,17/09/2021,16.55 ,16.55 ,0.55 (3.44 %),"11,029,700 ","182,263,000,000 ",16.00 ,16.80 ,15.90 ,AAA
15,16/09/2021,16.00 ,16.00 ,-0.10 (-0.62 %),"3,054,200 ","48,965,000,000 ",16.15 ,16.20 ,15.95 ,AAA
16,15/09/2021,16.10 ,16.10 ,0.30 (1.90 %),"3,612,000 ","57,450,000,000 ",15.80 ,16.15 ,15.60 ,AAA
17,14/09/2021,15.80 ,15.80 ,-0.25 (-1.56 %),"3,737,700 ","59,680,000,000 ",16.05 ,16.40 ,15.80 ,AAA
18,13/09/2021,16.05 ,16.05 ,-0.25 (-1.53 %),"3,564,300 ","57,520,000,000 ",16.45 ,16.45 ,15.95 ,AAA
19,10/09/2021,16.30 ,16.30 ,0.15 (0.93 %),"5,578,100 ","90,263,000,000 ",16.15 ,16.40 ,16.00 ,AAA
0,09/09/2021,16.15 ,16.15 ,0.25 (1.57 %),"3,252,000 ","52,289,000,000 ",15.95 ,16.30 ,15.90 ,AAA
1,08/09/2021,15.90 ,15.90 ,-0.10 (-0.62 %),"5,395,800 ","85,970,000,000 ",16.00 ,16.10 ,15.75 ,AAA
